X1,X2,X3,X4,X5,X6,ID,SEX,AGE,EDUCATION,MARRIAGE,LIMIT_BAL,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,target
-1.7470444138413646,-0.2915166822790731,0.15943018085145283,0.007416718128573387,0.015556088517754151,0.134855627433545,3,2,34,2,2,90000,29239,14027,13559,14331,14948,15549,1518,1500,1000,1000,1000,5000,0
-1.160085816282578,-0.6207448317991903,0.03758208193083681,0.3387818587277412,0.12126565511963036,0.02050936361090438,4,2,37,2,1,50000,46990,48233,49291,28314,28959,29547,2000,2019,1200,1100,1069,1000,0
-1.436612820628477,0.4844117509917308,-1.5845122523549264,1.8113824611250133,0.32245927533425095,-0.2725625503419701,5,1,57,2,1,50000,8617,5670,35835,20940,19146,19131,2000,36681,10000,9000,689,679,0
-1.1582445539825152,-0.6591108323755225,0.01963424075042579,0.32267683144844844,0.15940252176575379,0.07556165048811901,6,1,37,1,2,50000,64400,57069,57608,19394,19619,20024,2500,1815,657,1000,1000,800,0
13.206633165509821,-0.8401073791278392,1.6765010018598483,0.7380561781474556,-0.05937940221486964,-0.08685757186392061,7,1,29,1,2,500000,367965,412023,445007,542653,483003,473944,55000,40000,38000,20239,13750,13770,0
-1.9481308831743198,-0.030476503591627423,-0.0875197398159562,-0.16101989976602762,0.0626452220133499,-0.09069388968473234,11,2,34,3,2,200000,11073,9787,5535,2513,1828,3731,2306,12,50,300,3738,66,0
-0.12132417342177486,-0.3301487672215708,0.4462564520704749,-0.40041656101958606,-0.07730478341363281,-0.0168969093438571,15,1,29,1,2,250000,70887,67060,63561,59696,56875,55512,3000,3000,3000,3000,3000,3000,0
4.874918137615596,4.989277885024886,-2.931272118384648,-5.298305098692941,3.360743433685154,-4.433266687642916,18,1,49,1,1,320000,253286,246536,194663,70074,5856,195599,10358,10000,75940,20000,195599,50000,0
-1.4175353176923673,0.26488163341691834,-0.6295228532214332,-0.45554613954882167,-0.12016700426615459,1.1956955230430768,21,2,39,3,2,130000,38358,27688,24489,20616,11802,930,3000,1537,1000,2000,930,33764,0
-1.3072277526634903,-0.6572249747217319,1.375646397210668,-0.3358365284276357,0.04876603326889962,0.04894761349420362,26,1,23,3,2,50000,47620,41810,36023,28967,29829,30046,1973,1426,1001,1432,1062,997,0
-1.780532936492229,-0.45867555102969504,0.6720096664060635,-0.01708934316588002,0.034652939696488534,-0.007268825461435235,28,2,30,3,2,50000,22541,16138,17163,17878,18931,19617,1300,1300,1000,1500,1000,1012,0
-1.5725982865911896,-0.5221812403969841,0.39766579979629985,0.14020311354404427,0.06609053149493671,-0.0039396220468430835,32,1,33,2,2,50000,30518,29618,22102,22734,23217,23680,1718,1500,1000,1000,1000,716,1
0.2986948636604555,-0.8012156263302025,0.5246569727678035,0.02208953272029306,0.027546539424093346,-0.05113518111698049,33,1,32,1,2,100000,93036,84071,82880,80958,78703,75589,3023,3511,3302,3204,3200,2504,0
-0.12505962399194204,3.211275163327194,-2.48718574923568,-0.4304653591884881,-2.692088678148786,0.3477125510675072,34,2,54,2,1,500000,10929,4152,22722,7521,71439,8981,4152,22827,7521,71439,981,51582,0
3.645835725326425,-0.97732001888585,-0.37403360866774243,0.14525647899581606,-0.04545775950544773,-0.12229624127370896,37,1,40,2,1,280000,186503,181328,180422,170410,173901,177413,8026,8060,6300,6400,6400,6737,0
7.948047243065196,2.249745022217023,1.015229965824161,-0.6055173633940139,-5.847486428931855,-3.7674177390364663,41,1,33,1,2,360000,218668,221296,206895,628699,195969,179224,10000,7000,6000,188840,28000,4000,0
-0.28525358614271384,-0.7038605684261108,1.243853629720281,-0.23472571960927316,0.049696036039939856,-0.018514184180713846,42,2,25,1,2,70000,67521,66999,63949,63699,64718,65970,3000,4500,4042,2500,2800,2500,0
-2.331663123813782,-0.4232602595158561,1.5092034449579248,-0.2988651913450531,0.13220999271901032,0.044309055294429696,43,1,22,2,2,10000,1877,3184,6003,3576,3670,4451,1500,2927,1000,300,1000,500,0
-0.1488552843390621,-0.476220988824514,-0.0774607494738436,0.14424735640294364,-0.019146858803113093,-0.13433530766653984,44,2,37,2,1,140000,59504,61544,62925,64280,67079,69802,3000,3000,3000,4000,4000,3000,0
-0.8184541999638343,1.7259918081577308,0.08692707353106366,-0.1950957252318481,-0.2105573267193572,-0.06985165197099835,49,1,32,2,2,380000,22401,21540,15134,32018,11849,11873,21540,15138,24677,11851,11875,8251,0
-1.8354965538124617,-0.5628292435307948,1.3146847966136574,-0.24358089345318015,0.07242320447750022,0.034863092126993275,50,1,24,1,2,20000,17447,18479,19476,19865,20480,20063,1318,1315,704,928,912,1069,0
-0.8807976646629713,-0.5348954224950001,-0.6383544032400774,0.5223745809538208,0.03695673215087116,-0.0386142011007739,52,2,43,3,3,100000,61559,51163,43824,39619,35762,33258,2000,1606,1500,2000,1500,1000,0
-0.8467712533907578,-0.4166089447880118,0.9384335512199032,-0.4609755717604461,-0.045221681375075776,-0.03171499517419244,54,2,25,1,2,180000,41402,41742,42758,43510,44420,45319,1300,2010,1762,1762,1790,1622,0
-1.308140528873675,-0.2985474818042462,0.5295943793410934,-0.34395232496512834,0.003657071140025794,0.15165820199586263,55,2,29,1,2,150000,46224,34993,31434,26518,21042,16540,1600,1718,1049,1500,2000,5000,0
-1.7470553079881106,0.3049586577360785,0.007951335244525065,-0.12499539817292488,0.17159366338527837,-0.11694107082957582,57,2,34,3,1,180000,16386,15793,8441,7142,-679,8321,8500,1500,7500,679,9000,2000,0
2.7963308596092933,-1.156568340647151,0.3750216916438986,0.11337823338096088,0.11398281008537899,0.024802572528408118,58,2,34,2,1,180000,175886,173440,172308,168608,132202,129918,8083,7296,5253,4814,4816,3800,0
10.268382171667072,-1.6615910238309701,0.9677316434497651,-0.45294063654762806,-0.2939640185316202,0.23220611961464155,60,2,29,2,1,400000,400134,398857,404205,360199,356656,364089,17000,15029,30000,12000,12000,23000,0
-1.1496636657545325,0.43655286274340144,-0.10063010234372767,-0.9102581826551273,-0.21524305311142963,-0.017063485802606245,61,2,28,3,1,500000,22848,23638,18878,14937,13827,15571,1516,1300,1000,1000,2000,2000,1
-2.059903772377786,0.06654776835077332,0.2713217055615899,-0.38345862531353864,0.029951651119130077,-0.11357737097243566,68,2,30,1,2,210000,300,300,1159,2280,300,4250,300,1159,2280,300,4250,909,0
-1.917855338927441,0.21972940101810146,0.1873132320456872,-0.10060151394609967,-0.05354912606549475,-0.0001860864490772088,73,2,32,2,1,200000,9076,5787,-684,5247,3848,3151,5818,15,9102,17,3165,1395,0
